addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode,geometry,index_right,BASE_DATE,ADM_CD,ADM_NM
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306646,38,20240202152145,http://tong.visitkorea.or.kr/cms/resource/76/3314776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3314776_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621102417,17.0,,미엘로 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307066,38,20240202144507,http://tong.visitkorea.or.kr/cms/resource/26/3313726_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3313726_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621232119,17.0,,밀레 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306657,38,20240202145108,http://tong.visitkorea.or.kr/cms/resource/05/3314805_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3314805_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621223209,17.0,,밀리밤 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306918,38,20240202151630,http://tong.visitkorea.or.kr/cms/resource/91/3313491_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/3313491_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240622000958,17.0,,바쏘옴므 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306486,38,20240202152418,http://tong.visitkorea.or.kr/cms/resource/34/3314534_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3314534_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621232503,17.0,,발렌시아 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306416,38,20240202152203,http://tong.visitkorea.or.kr/cms/resource/83/3314383_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3314383_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621092454,17.0,,밸리걸 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307115,38,20240202152109,http://tong.visitkorea.or.kr/cms/resource/23/3313823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/3313823_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621100129,17.0,,뱅뱅 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307562,38,20240202152625,http://tong.visitkorea.or.kr/cms/resource/77/3314477_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/3314477_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628100152,17.0,,버커루 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306121,38,20240202152506,http://tong.visitkorea.or.kr/cms/resource/79/3313879_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/3313879_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621154450,17.0,,베네통 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307492,38,20240202145346,http://tong.visitkorea.or.kr/cms/resource/73/3314373_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3314373_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628095840,17.0,,보니타하우스 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307702,38,20240202170139,http://tong.visitkorea.or.kr/cms/resource/56/3314756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3314756_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240701093843,17.0,,보에띠 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307483,38,20240202151850,http://tong.visitkorea.or.kr/cms/resource/54/3314354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3314354_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628095815,17.0,,브렌우드 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307293,38,20240202144540,http://tong.visitkorea.or.kr/cms/resource/93/3314193_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/3314193_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628095419,17.0,,블랙야크키즈 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305596,38,20240202154847,http://tong.visitkorea.or.kr/cms/resource/11/3313011_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3313011_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621142647,17.0,,비꼴리끄 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307686,38,20240202152701,http://tong.visitkorea.or.kr/cms/resource/07/3314707_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3314707_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628100622,17.0,,비지트인뉴욕 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307185,38,20240202165510,http://tong.visitkorea.or.kr/cms/resource/47/3313947_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/3313947_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621235102,17.0,,소다 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307497,38,20240202145036,http://tong.visitkorea.or.kr/cms/resource/92/3314392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3314392_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621091439,17.0,,소이 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306660,38,20240202152850,http://tong.visitkorea.or.kr/cms/resource/19/3314819_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3314819_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621232340,17.0,,숲(SOUP) 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305611,38,20240202154813,http://tong.visitkorea.or.kr/cms/resource/02/3313002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3313002_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621103833,17.0,,쉬즈미스 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306592,38,20240202151434,http://tong.visitkorea.or.kr/cms/resource/30/3314730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3314730_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628170614,17.0,,슈페리어 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305503,38,20240202150739,http://tong.visitkorea.or.kr/cms/resource/40/3312940_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/3312940_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621092358,17.0,,스케쳐스 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307484,38,20240202144807,http://tong.visitkorea.or.kr/cms/resource/52/3314352_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3314352_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621100900,17.0,,스타일노리터 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306366,38,20240202152144,http://tong.visitkorea.or.kr/cms/resource/10/3314310_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/3314310_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240622001117,17.0,,스파오 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305816,38,20240202152545,http://tong.visitkorea.or.kr/cms/resource/52/3313352_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3313352_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621111129,17.0,,시슬리 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307073,38,20240202145558,http://tong.visitkorea.or.kr/cms/resource/48/3313748_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3313748_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240622000030,17.0,,신디 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306255,38,20240202145251,http://tong.visitkorea.or.kr/cms/resource/34/3314134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3314134_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621223238,17.0,,신디키즈 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306569,38,20240202144533,http://tong.visitkorea.or.kr/cms/resource/61/3314661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3314661_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621233851,17.0,,아가방갤러리 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306294,38,20240202154948,http://tong.visitkorea.or.kr/cms/resource/01/3314201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3314201_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621092439,17.0,,아니베에프 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305904,38,20240202152412,http://tong.visitkorea.or.kr/cms/resource/82/3313482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/3313482_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621112932,17.0,,아디다스 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307207,38,20240202144556,http://tong.visitkorea.or.kr/cms/resource/35/3314035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3314035_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621222934,17.0,,아디다스 키즈 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306119,38,20240202152904,http://tong.visitkorea.or.kr/cms/resource/63/3313863_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3313863_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621160522,17.0,,아식스 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306543,38,20240202145642,http://tong.visitkorea.or.kr/cms/resource/26/3314626_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3314626_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621105009,17.0,,아이더 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306776,38,20240202145404,http://tong.visitkorea.or.kr/cms/resource/00/3313200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3313200_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621233047,17.0,,아임슬리핑 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305443,38,20240202171127,http://tong.visitkorea.or.kr/cms/resource/71/3312871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/3312871_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621142923,17.0,,아트리아 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306763,38,20240202145456,http://tong.visitkorea.or.kr/cms/resource/70/3313170_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3313170_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621222714,17.0,,안경매니저 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305796,38,20240202170224,http://tong.visitkorea.or.kr/cms/resource/74/3313274_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/3313274_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621141946,17.0,,안지크 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307310,38,20240202152236,http://tong.visitkorea.or.kr/cms/resource/99/3314199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3314199_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628095509,17.0,,알토 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307732,38,20240202145125,http://tong.visitkorea.or.kr/cms/resource/17/3314817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3314817_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240701095615,17.0,,앙팡스 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307542,38,20240202170638,http://tong.visitkorea.or.kr/cms/resource/62/3314462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3314462_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240628100054,17.0,,애니바디 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305613,38,20240202152358,http://tong.visitkorea.or.kr/cms/resource/06/3313006_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3313006_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621105635,17.0,,애드호크 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305639,38,20240202145019,http://tong.visitkorea.or.kr/cms/resource/57/3313057_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3313057_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621103846,17.0,,애플핑크 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306238,38,20240202151452,http://tong.visitkorea.or.kr/cms/resource/06/3314106_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3314106_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621234858,17.0,,앤드지 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307742,38,20240202154743,http://tong.visitkorea.or.kr/cms/resource/45/3314845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3314845_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240701100351,17.0,,앤디스클라인 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305972,38,20240202170516,http://tong.visitkorea.or.kr/cms/resource/15/3313615_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3313615_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621160151,17.0,,앤클라인 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3307178,38,20240202152832,http://tong.visitkorea.or.kr/cms/resource/34/3313934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3313934_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621235123,17.0,,어나더어썸 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3305664,38,20240202150744,http://tong.visitkorea.or.kr/cms/resource/73/3313073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/3313073_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621112327,17.0,,언더아머 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
경기도 안양시 동안구 동안로 119 (호계동),,31,,쇼핑,쇼핑,사후면세점,3306488,38,20240202144447,http://tong.visitkorea.or.kr/cms/resource/37/3314537_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/3314537_image3_1.jpg,Type3,126.9516812,37.38934656,6.0,20240621105452,17.0,,에디션 뉴코아 평촌,14073,POINT (126.9516812 37.38934656),2295,20240630,31042650,범계동
